resource_id,file,part,chapter,chapter_topics,entry_order_in_chapter,entry_order_in_file,title,has_url,url,canonical_url,target_type,target_key,youtube_id,duration_text,has_duration,provider,covers,source_line,status,reviewed_on,issue,candidate_title,candidate_url,candidate_confidence,recommended_action,target_occurrences,target_distinct_titles,target_distinct_chapters
VR-7E8EA84B162C447C,Part_05_YoutubeVideos.md,5,Chapter 5.4 - Hierarchical Planning,"HTN Planning, Task Decomposition, State Abstraction",8,29,"How to Create AI Agents from Scratch (CrewAI, Zapier, Cursor) - João Moura",True,https://www.youtube.com/watch?v=PM9zr7wgJX4,https://www.youtube.com/watch?v=PM9zr7wgJX4,youtube_video,youtube:video:PM9zr7wgJX4,PM9zr7wgJX4,,False,,"Building a content-creator agent with CrewAI, Zapier, and Cursor using both no-code and code-based workflows",161,assigned,,,,,,,1,1,1
VR-7B5FEC480FEBF8EF,Part_05_YoutubeVideos.md,5,Chapter 5.4 - Hierarchical Planning,"HTN Planning, Task Decomposition, State Abstraction",9,30,Production Research Agent with Graph Workflows,True,https://www.youtube.com/watch?v=cUC-hyjpNxk,https://www.youtube.com/watch?v=cUC-hyjpNxk,youtube_video,youtube:video:cUC-hyjpNxk,cUC-hyjpNxk,~45-90 minutes,True,,Graph-based task decomposition,165,assigned,,,,,,,1,1,1
VR-D3F9C5889E4EEF5B,Part_05_YoutubeVideos.md,5,Chapter 5.4 - Hierarchical Planning,"HTN Planning, Task Decomposition, State Abstraction",10,31,Parallelization and Orchestrator-Worker Workflows with LangGraph,True,https://docs.langchain.com/oss/python/langgraph/workflows-agents,https://docs.langchain.com/oss/python/langgraph/workflows-agents,web,docs.langchain.com/oss/python/langgraph/workflows-agents,,,False,Official LangGraph documentation,"Parallel fan-out, dynamic worker creation, task decomposition, delegation, and synthesis of worker outputs",169,resolved_official_replacement,2026-07-28,The previous target was an unrelated interview rather than a parallel-agent workflow resource.,LangGraph Workflows and Agents,https://docs.langchain.com/oss/python/langgraph/workflows-agents,high,Keep the official parallelization and orchestrator-worker reference.,1,1,1
VR-796BE4244EE5808D,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",1,32,AlphaGo - The Movie,True,https://www.youtube.com/watch?v=WXuK6gekU1Y,https://www.youtube.com/watch?v=WXuK6gekU1Y,youtube_video,youtube:video:WXuK6gekU1Y,WXuK6gekU1Y,~90 minutes,True,,Real-world MCTS application,181,assigned,,,,,,,2,1,2
VR-B656857A52B349D7,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",2,33,David Silver Lecture 2 - Markov Decision Processes,True,https://www.youtube.com/watch?v=lfHX2hHRMVQ,https://www.youtube.com/watch?v=lfHX2hHRMVQ,youtube_video,youtube:video:lfHX2hHRMVQ,lfHX2hHRMVQ,~60 minutes,True,,"Markov decision processes, returns, value functions, and Bellman equations",185,assigned,,,,,,,1,1,1
VR-9D4F87F3346AF26E,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",3,34,AlphaGo Move 37 Analysis,True,https://www.youtube.com/watch?v=JNrXgpSEEIE,https://www.youtube.com/watch?v=JNrXgpSEEIE,youtube_video,youtube:video:JNrXgpSEEIE,JNrXgpSEEIE,~10-20 minutes,True,,MCTS decision analysis,189,assigned,,,,,,,1,1,1
VR-CA696BCD73B31D6B,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",4,35,MCTS Tutorial,True,https://www.youtube.com/watch?v=reoP5usaYU4,https://www.youtube.com/watch?v=reoP5usaYU4,youtube_video,youtube:video:reoP5usaYU4,reoP5usaYU4,~15-30 minutes,True,,MCTS algorithm walkthrough,193,verified,2026-07-29,An indexed technical MCTS article explicitly identifies this exact ID as its MCTS video tutorial reference.,,,high,Retain the assigned tutorial; recheck the publisher and runtime periodically.,1,1,1
VR-07CC1415FDB86E55,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",5,36,A* Pathfinding,True,https://www.youtube.com/watch?v=-L-WgKMFuhE,https://www.youtube.com/watch?v=-L-WgKMFuhE,youtube_video,youtube:video:-L-WgKMFuhE,-L-WgKMFuhE,~12 minutes,True,,Search algorithm fundamentals,197,assigned,,,,,,,2,2,2
VR-C50FA72AAF97DC00,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",6,37,AlphaGo Zero,True,https://www.youtube.com/watch?v=9xlSy9F5WtE,https://www.youtube.com/watch?v=9xlSy9F5WtE,youtube_video,youtube:video:9xlSy9F5WtE,9xlSy9F5WtE,~5-7 minutes,True,,Self-play MCTS training,201,assigned,,,,,,,1,1,1
VR-B56F232462D0EF2E,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",7,38,David Silver Lecture 1,True,https://www.youtube.com/watch?v=2pWv7GOvuf0,https://www.youtube.com/watch?v=2pWv7GOvuf0,youtube_video,youtube:video:2pWv7GOvuf0,2pWv7GOvuf0,~90 minutes,True,,Reinforcement learning foundations,205,assigned,,,,,,,3,2,3
VR-1D89284ED694A6EC,Part_05_YoutubeVideos.md,5,Chapter 5.5 - Monte Carlo Tree Search,"MCTS Cycle, UCT Algorithm, Neural Integration, AlphaGo",8,39,AlphaGo Paper Explained,True,https://www.youtube.com/watch?v=MgowR4pq3e8,https://www.youtube.com/watch?v=MgowR4pq3e8,youtube_video,youtube:video:MgowR4pq3e8,MgowR4pq3e8,~30-60 minutes,True,,"AlphaGo policy/value networks, Monte Carlo tree search, and neural-network-guided game play",209,assigned,,,,,,,1,1,1
VR-38D2779C0BBCEB87,Part_05_YoutubeVideos.md,5,Chapter 5.6 - A* Search,"A* Algorithm, Heuristic Functions, Pathfinding",1,40,A* Pathfinding Tutorial,True,https://www.youtube.com/watch?v=-L-WgKMFuhE,https://www.youtube.com/watch?v=-L-WgKMFuhE,youtube_video,youtube:video:-L-WgKMFuhE,-L-WgKMFuhE,~15-20 minutes,True,,A* algorithm implementation,220,assigned,,,,,,,2,2,2
VR-5F50B58066D3DE4C,Part_05_YoutubeVideos.md,5,Chapter 5.6 - A* Search,"A* Algorithm, Heuristic Functions, Pathfinding",2,41,Pathfinding Visualization,True,https://www.youtube.com/watch?v=i0x5fj4PqP4,https://www.youtube.com/watch?v=i0x5fj4PqP4,youtube_video,youtube:video:i0x5fj4PqP4,i0x5fj4PqP4,~10-15 minutes,True,,Visual A* pathfinding,224,assigned,,,,,,,1,1,1
VR-14F059608441FF70,Part_05_YoutubeVideos.md,5,Chapter 5.6 - A* Search,"A* Algorithm, Heuristic Functions, Pathfinding",3,42,A* vs Dijkstra Comparison,True,https://www.youtube.com/watch?v=BR4_SrTWbMw,https://www.youtube.com/watch?v=BR4_SrTWbMw,youtube_video,youtube:video:BR4_SrTWbMw,BR4_SrTWbMw,~10-15 minutes,True,,Algorithm comparison,228,assigned,,,,,,,1,1,1
VR-B8981E9CA57BFEE1,Part_05_YoutubeVideos.md,5,Chapter 5.6 - A* Search,"A* Algorithm, Heuristic Functions, Pathfinding",4,43,Dijkstra and A* Comparison,True,https://www.youtube.com/watch?v=g024lzsknDo,https://www.youtube.com/watch?v=g024lzsknDo,youtube_video,youtube:video:g024lzsknDo,g024lzsknDo,~8-12 minutes,True,,Detailed algorithm analysis,232,assigned,,,,,,,1,1,1
VR-6593AE8F6EB0D585,Part_05_YoutubeVideos.md,5,Chapter 5.6 - A* Search,"A* Algorithm, Heuristic Functions, Pathfinding",5,44,"Path Finding: BFS, DFS, Dijkstra, A*",True,https://www.youtube.com/watch?v=DINCL5cd_w0,https://www.youtube.com/watch?v=DINCL5cd_w0,youtube_video,youtube:video:DINCL5cd_w0,DINCL5cd_w0,~10-15 minutes,True,,Comprehensive search algorithms,236,assigned,,,,,,,1,1,1
VR-540E74A046C96998,Part_05_YoutubeVideos.md,5,Chapter 5.6 - A* Search,"A* Algorithm, Heuristic Functions, Pathfinding",6,45,Path-Finding Visualisation,True,https://www.youtube.com/watch?v=aW9kZcJx64o,https://www.youtube.com/watch?v=aW9kZcJx64o,youtube_video,youtube:video:aW9kZcJx64o,aW9kZcJx64o,~12-18 minutes,True,,Interactive visualization,240,assigned,,,,,,,1,1,1
VR-51042EFE977DE3CE,Part_05_YoutubeVideos.md,5,Chapter 5.7 - Episodic Memory,"Vector Databases, Graph Databases, Experience Replay",1,46,Learn RAG from Scratch,True,https://www.youtube.com/watch?v=sVcwVQRHIc8,https://www.youtube.com/watch?v=sVcwVQRHIc8,youtube_video,youtube:video:sVcwVQRHIc8,sVcwVQRHIc8,~2.5 hours,True,,Vector storage for episodic experiences,251,assigned,,,,,,,8,4,8
VR-9167528EF988401F,Part_05_YoutubeVideos.md,5,Chapter 5.7 - Episodic Memory,"Vector Databases, Graph Databases, Experience Replay",2,47,LangGraph Agent with Persistent Memory,True,https://www.youtube.com/watch?v=wKeFV11Uvds,https://www.youtube.com/watch?v=wKeFV11Uvds,youtube_video,youtube:video:wKeFV11Uvds,wKeFV11Uvds,~30-40 minutes,True,,Memory persistence in agents,255,assigned,,,,,,,3,2,3
VR-9A536B5666E6BBDA,Part_05_YoutubeVideos.md,5,Chapter 5.7 - Episodic Memory,"Vector Databases, Graph Databases, Experience Replay",3,48,Knowledge Graph Construction with LLMs,True,https://www.youtube.com/watch?v=ViHV16ly-qs,https://www.youtube.com/watch?v=ViHV16ly-qs,youtube_video,youtube:video:ViHV16ly-qs,ViHV16ly-qs,~20-30 minutes,True,,Graph-based episodic storage,259,assigned,,,,,,,1,1,1
VR-51FEC27E6FAA6B18,Part_05_YoutubeVideos.md,5,Chapter 5.7 - Episodic Memory,"Vector Databases, Graph Databases, Experience Replay",4,49,Neo4j Arrows - Graph Modeling Tutorial,True,https://www.youtube.com/watch?v=fkD1agLtQ4I,https://www.youtube.com/watch?v=fkD1agLtQ4I,youtube_video,youtube:video:fkD1agLtQ4I,fkD1agLtQ4I,~10-15 minutes,True,,Visual graph modeling and diagramming with Neo4j Arrows,263,assigned,,,,,,,1,1,1
VR-06475C39BD3DE920,Part_05_YoutubeVideos.md,5,Chapter 5.7 - Episodic Memory,"Vector Databases, Graph Databases, Experience Replay",5,50,Neo4j with Python Tutorial,True,https://www.youtube.com/watch?v=uZqGKg0ad7k,https://www.youtube.com/watch?v=uZqGKg0ad7k,youtube_video,youtube:video:uZqGKg0ad7k,uZqGKg0ad7k,Variable,True,,Graph database implementation,267,assigned,,,,,,,2,2,2
VR-E8526B44AA4F26FC,Part_05_YoutubeVideos.md,5,Chapter 5.7 - Episodic Memory,"Vector Databases, Graph Databases, Experience Replay",6,51,Knowledge Accumulation in Continually Learned Representations and the Issue of Feature Forgetting,True,https://www.youtube.com/watch?v=od0GNwd4-Cs,https://www.youtube.com/watch?v=od0GNwd4-Cs,youtube_video,youtube:video:od0GNwd4-Cs,od0GNwd4-Cs,~15-20 minutes,True,,"Continual-learning representations, accumulation of task knowledge, and feature forgetting across sequential tasks",271,verified,2026-07-29,The primary OpenReview record for the accepted paper links this exact YouTube video.,,,high,Retain the assigned author presentation and exact paper title.,1,1,1
VR-44732FE6FAA4B365,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",1,52,Vector Search and RAG Tutorial,True,https://www.youtube.com/watch?v=JEBDfGqrAUA,https://www.youtube.com/watch?v=JEBDfGqrAUA,youtube_video,youtube:video:JEBDfGqrAUA,JEBDfGqrAUA,~1 hour,True,,Vector semantic storage,282,assigned,,,,,,,1,1,1
VR-88AD3105AE8AC931,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",2,53,Learn RAG from Scratch,True,https://www.youtube.com/watch?v=sVcwVQRHIc8,https://www.youtube.com/watch?v=sVcwVQRHIc8,youtube_video,youtube:video:sVcwVQRHIc8,sVcwVQRHIc8,~2.5 hours,True,,Comprehensive RAG implementation,286,assigned,,,,,,,8,4,8
VR-FFE8A6EEFEFADE30,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",3,54,Build RAG Chatbot with JavaScript,True,https://www.youtube.com/watch?v=d-VKYF4Zow0,https://www.youtube.com/watch?v=d-VKYF4Zow0,youtube_video,youtube:video:d-VKYF4Zow0,d-VKYF4Zow0,~90 minutes,True,,Cross-platform semantic search,290,assigned,,,,,,,1,1,1
VR-7D6CA41413919DE2,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",4,55,5 Levels of Text Splitting for RAG,True,https://www.youtube.com/watch?v=8OJC21T2SL4,https://www.youtube.com/watch?v=8OJC21T2SL4,youtube_video,youtube:video:8OJC21T2SL4,8OJC21T2SL4,~45 minutes,True,,Semantic chunking strategies,294,assigned,,,,,,,3,2,3
VR-9BFAA617ED117851,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",5,56,Weaviate Vector Database,True,https://www.youtube.com/watch?v=4sLJapXEPd4,https://www.youtube.com/watch?v=4sLJapXEPd4,youtube_video,youtube:video:4sLJapXEPd4,4sLJapXEPd4,~60 minutes,True,,Vector database for semantic memory,298,review_required,2026-07-28,No reliable current or archived metadata trail was recovered for the assigned video ID.,Weaviate documentation,https://docs.weaviate.io/weaviate,high,Use the official documentation as a fallback; manually verify or replace the current video ID.,1,1,1
VR-E1C7E4A6F84CA1CF,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",6,57,Neo4j Knowledge Graph Builder,True,https://www.youtube.com/watch?v=LlNy5VmV290,https://www.youtube.com/watch?v=LlNy5VmV290,youtube_video,youtube:video:LlNy5VmV290,LlNy5VmV290,~15 minutes,True,,Graph-based semantic storage,302,assigned,,,,,,,1,1,1
VR-5EEB9BD3D2C92EC8,Part_05_YoutubeVideos.md,5,Chapter 5.8 - Semantic Memory,"Vector Databases, Knowledge Graphs, RAG, Chunking Strategies",7,58,"Cosine Similarity, Clearly Explained",True,https://www.youtube.com/watch?v=e9U0QAFbfLI,https://www.youtube.com/watch?v=e9U0QAFbfLI,youtube_video,youtube:video:e9U0QAFbfLI,e9U0QAFbfLI,~10 minutes,True,,Semantic similarity metrics,306,assigned,,,,,,,1,1,1
VR-07C47A8DDF525769,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",1,59,Attention in Transformers,True,https://www.youtube.com/watch?v=eMlx5fFNoYc,https://www.youtube.com/watch?v=eMlx5fFNoYc,youtube_video,youtube:video:eMlx5fFNoYc,eMlx5fFNoYc,~25 minutes,True,,Attention mechanism for context,317,assigned,,,,,,,9,5,9
VR-0545F01E62B857E2,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",2,60,Deep Dive into LLMs,True,https://www.youtube.com/watch?v=7xTGNNLPyMI,https://www.youtube.com/watch?v=7xTGNNLPyMI,youtube_video,youtube:video:7xTGNNLPyMI,7xTGNNLPyMI,,False,,Context and working memory mechanisms,321,assigned,,,,,,,4,2,4
VR-A8F64FF8EA56AA4F,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",3,61,Let's Build GPT,True,https://www.youtube.com/watch?v=kCc8FmEb1nY,https://www.youtube.com/watch?v=kCc8FmEb1nY,youtube_video,youtube:video:kCc8FmEb1nY,kCc8FmEb1nY,~2 hours,True,,Token processing and context windows,325,assigned,,,,,,,5,4,5
VR-E369A07B6FD1F1A6,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",4,62,PagedAttention for LLM Serving,True,https://www.youtube.com/watch?v=Oq2SN7uutbQ,https://www.youtube.com/watch?v=Oq2SN7uutbQ,youtube_video,youtube:video:Oq2SN7uutbQ,Oq2SN7uutbQ,~60 minutes,True,,Memory-efficient context management,329,assigned,,,,,,,2,2,2
VR-592A66CFAD840E96,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",5,63,GPT Tokenizer,True,https://www.youtube.com/watch?v=zduSFxRajkE,https://www.youtube.com/watch?v=zduSFxRajkE,youtube_video,youtube:video:zduSFxRajkE,zduSFxRajkE,~2 hours,True,,Token encoding and working memory,333,assigned,,,,,,,1,1,1
VR-578B7BED44E47479,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",6,64,Fast LLM Serving with vLLM and PagedAttention,True,https://www.youtube.com/watch?v=5ZlavKF_98U,https://www.youtube.com/watch?v=5ZlavKF_98U,youtube_video,youtube:video:5ZlavKF_98U,5ZlavKF_98U,~32 minutes,True,,"PagedAttention, KV-cache efficiency, continuous batching, serving throughput, and memory utilization",337,assigned,,,,,,,2,1,2
VR-1758B3F3DC948722,Part_05_YoutubeVideos.md,5,Chapter 5.9 - Working Memory,"Context Windows, Tokens, Attention, RAG, Chain-of-Thought",7,65,RAG From Scratch Playlist,True,https://www.youtube.com/playlist?list=PLfaIDFEXuae2LXbO1_PKyVJiQ23ZztA0x,https://www.youtube.com/playlist?list=PLfaIDFEXuae2LXbO1_PKyVJiQ23ZztA0x,youtube_playlist,youtube:playlist:PLfaIDFEXuae2LXbO1_PKyVJiQ23ZztA0x,,,False,,RAG systems for extended context,341,assigned,,,,,,,2,2,2
VR-E3CB5ACFE3C8E278,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",1,66,Law of Diminishing Marginal Utility - Richard Dykes,True,https://www.youtube.com/watch?v=xgLx9CBnm9U,https://www.youtube.com/watch?v=xgLx9CBnm9U,youtube_video,youtube:video:xgLx9CBnm9U,xgLx9CBnm9U,~10-15 minutes,True,,Diminishing marginal utility and its implications for utility-based decision-making,352,assigned,,,,,,,1,1,1
VR-6C51DBA180D28D35,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",2,67,Diminishing Marginal Utility,True,https://www.youtube.com/watch?v=KOUJEyy48qY,https://www.youtube.com/watch?v=KOUJEyy48qY,youtube_video,youtube:video:KOUJEyy48qY,KOUJEyy48qY,~5-10 minutes,True,,Utility function concepts,356,assigned,,,,,,,1,1,1
VR-8D2B9D077294F072,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",3,68,Introduction to Consumer Choice,True,https://www.youtube.com/watch?v=oG_R1jQPqTc,https://www.youtube.com/watch?v=oG_R1jQPqTc,youtube_video,youtube:video:oG_R1jQPqTc,oG_R1jQPqTc,~8-12 minutes,True,,Decision-making economics,360,assigned,,,,,,,1,1,1
VR-4AD43502D72169D7,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",4,69,Inverse Q-Learning Research,True,https://www.youtube.com/watch?v=0u-fboAO6-I,https://www.youtube.com/watch?v=0u-fboAO6-I,youtube_video,youtube:video:0u-fboAO6-I,0u-fboAO6-I,~15-30 minutes,True,,Utility inference from behavior,364,assigned,,,,,,,1,1,1
VR-85DFEC35789C1EE8,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",5,70,David Silver RL Lecture 1,True,https://www.youtube.com/watch?v=2pWv7GOvuf0,https://www.youtube.com/watch?v=2pWv7GOvuf0,youtube_video,youtube:video:2pWv7GOvuf0,2pWv7GOvuf0,~60-90 minutes,True,,Reward and utility frameworks,368,assigned,,,,,,,3,2,3
VR-D255B8DB1F8056F3,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",6,71,Multi-Objective Optimization Tutorial,True,https://www.youtube.com/watch?v=ELLHqHk32II,https://www.youtube.com/watch?v=ELLHqHk32II,youtube_video,youtube:video:ELLHqHk32II,ELLHqHk32II,~20-40 minutes,True,,Multi-objective decision making,372,assigned,,,,,,,1,1,1
VR-71A593CDD87E38F8,Part_05_YoutubeVideos.md,5,Chapter 5.10 - Utility-Based Decision Making,"Expected Utility Theory, Risk Attitudes, Multi-Objective Optimization",7,72,Coding Bayesian Optimization with BoTorch,True,https://www.youtube.com/watch?v=BQ4kVn-Rt84,https://www.youtube.com/watch?v=BQ4kVn-Rt84,youtube_video,youtube:video:BQ4kVn-Rt84,BQ4kVn-Rt84,~30-45 minutes,True,,Optimization for decision making,376,assigned,,,,,,,1,1,1
VR-15C34A0DBC678D9A,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",1,73,David Silver RL Lecture 1,True,https://www.youtube.com/watch?v=2pWv7GOvuf0,https://www.youtube.com/watch?v=2pWv7GOvuf0,youtube_video,youtube:video:2pWv7GOvuf0,2pWv7GOvuf0,~90 minutes,True,,Reinforcement learning fundamentals,399,assigned,,,,,,,3,2,3
VR-30905172E092DC84,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",2,74,Reinforcement Learning Series,True,https://www.youtube.com/watch?v=nyjbcRQ-uQ8,https://www.youtube.com/watch?v=nyjbcRQ-uQ8,youtube_video,youtube:video:nyjbcRQ-uQ8,nyjbcRQ-uQ8,,False,,RL basics with deeplizard,403,assigned,,,,,,,1,1,1
VR-9C8AF4B2A5C2D0B7,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",3,75,OpenAI Spinning Up in Deep RL,True,https://www.youtube.com/watch?v=fdY7dt3ijgY,https://www.youtube.com/watch?v=fdY7dt3ijgY,youtube_video,youtube:video:fdY7dt3ijgY,fdY7dt3ijgY,~2 hours,True,,Deep reinforcement learning introduction,407,assigned,,,,,,,1,1,1
VR-35E9B3F2B95553DA,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",4,76,Deep Reinforcement Learning,True,https://www.youtube.com/watch?v=IUiKAD6cuTA,https://www.youtube.com/watch?v=IUiKAD6cuTA,youtube_video,youtube:video:IUiKAD6cuTA,IUiKAD6cuTA,~25-30 minutes,True,,Deep RL by Steve Brunton,411,assigned,,,,,,,1,1,1
VR-349B15AC44040368,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",5,77,UC Berkeley CS285 Lecture 1 - Part 1,True,https://www.youtube.com/watch?v=JHrlF10v2Og,https://www.youtube.com/watch?v=JHrlF10v2Og,youtube_video,youtube:video:JHrlF10v2Og,JHrlF10v2Og,,False,,The first segment of the introductory CS285 deep reinforcement learning lecture,415,assigned,,,,,,,1,1,1
VR-B900E164DB02CE77,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",6,78,But what is a Neural Network?,True,https://www.youtube.com/watch?v=aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,youtube_video,youtube:video:aircAruvnKk,aircAruvnKk,~20 minutes,True,,Neural network foundations,419,assigned,,,,,,,5,1,5
VR-B19ADD901008C2CD,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",7,79,Proximal Policy Optimization (PPO) Explained,True,https://www.youtube.com/watch?v=vQ_ifavFBkI,https://www.youtube.com/watch?v=vQ_ifavFBkI,youtube_video,youtube:video:vQ_ifavFBkI,vQ_ifavFBkI,Variable,True,,PPO algorithm details,423,assigned,,,,,,,1,1,1
VR-D2C3BFBE05E1C48A,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",8,80,Proximal Policy Optimization (PPO) Explained - Arxiv Insights,True,https://www.youtube.com/watch?v=5P7I-xPq8u8,https://www.youtube.com/watch?v=5P7I-xPq8u8,youtube_video,youtube:video:5P7I-xPq8u8,5P7I-xPq8u8,Variable,True,,"PPO objectives, clipping, policy updates, and practical intuition",427,assigned,,,,,,,1,1,1
VR-156F84FA6CA970FF,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",9,81,CSL Seminar: Jakob Foerster on Multi-Agent Reinforcement Learning,True,https://www.youtube.com/watch?v=ii_SwIsY8aU,https://www.youtube.com/watch?v=ii_SwIsY8aU,youtube_video,youtube:video:ii_SwIsY8aU,ii_SwIsY8aU,~1 hour,True,,"Multi-agent reinforcement learning, cooperative AI, communication, and coordination between learning agents",431,assigned,,,,,,,1,1,1
VR-DD6F2B6BA70B536B,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",10,82,Multi-Agent RL Logic,True,https://www.youtube.com/watch?v=8fICnUvIw6g,https://www.youtube.com/watch?v=8fICnUvIw6g,youtube_video,youtube:video:8fICnUvIw6g,8fICnUvIw6g,Variable,True,,Advanced multi-agent concepts,435,review_required,2026-07-28,No reliable current or archived metadata trail was recovered for the assigned video ID.,Stanford CS221: Multi-Agent Game Playing,https://www.youtube.com/watch?v=UgANzoWc0nc,medium,The Stanford lecture is a plausible topic match but not proven to be the intended replacement; review scope before changing.,1,1,1
VR-9D1D26C1C113F7FC,Part_05_YoutubeVideos.md,5,Chapter 5.12 - Learning-Based Decision Making,"Reinforcement Learning, Q-Learning, Deep RL, Policy Gradients, Multi-Agent RL",11,83,Street Fighter AI with Python,True,https://www.youtube.com/watch?v=rzbFhu6So5U,https://www.youtube.com/watch?v=rzbFhu6So5U,youtube_video,youtube:video:rzbFhu6So5U,rzbFhu6So5U,~2.5-3 hours,True,,RL in practice by Nicholas Renotte,439,assigned,,,,,,,1,1,1
